2012-06-21;2146,6
2012-06-22;1620,5356643356645
2012-06-23;1608,2995469319412
2012-06-24;1794,407689139384
2012-06-25;1800,3874663576182
2012-06-26;1667,9887235409624
2012-06-27;1688,0488721925942
2012-06-28;1793,1961459593888
2012-06-29;1696,623749272443
2012-06-30;1732,6686975473597
2012-07-01;1845,242438444387
2012-07-02;1857,1275694996111
2012-07-03;1715,294598388109
2012-07-04;1764,2957664222945
2012-07-05;1790,8062641008553
2012-07-06;1611,3930018598653
2012-07-07;1679,80694406895
2012-07-08;1777,795852755727
2012-07-09;1751,7891151376411
2012-07-10;1675,2223015044592
2012-07-11;1718,567988122409
2012-07-12;1785,1927831337232
2012-07-13;1785,9803691128232
2012-07-14;1802,5243382455442
2012-07-15;1908,1225478198987
2012-07-16;1923,9309269078312
2012-07-17;1787,7617547336213
2012-07-18;1820,900431851284
2012-07-19;1854,9713316912676
2012-07-20;1851,468330990848
2012-07-21;1860,4648135034327
2012-07-22;2050,7165371573665
2012-07-23;1995,3196960640375
2012-07-24;1838,8413964759723
2012-07-25;1823,1387510243076
2012-07-26;1861,7911800770933
2012-07-27;1834,8083885920921
2012-07-28;1866,9427160041405
2012-07-29;1875,8807182937353
2012-07-30;1901,5026623656904
2012-07-31;1851,0105081284312
2012-08-01;1846,440632923975
2012-08-02;1909,9331512791887
2012-08-03;1966,81771434461
2012-08-04;1946,6630609394726
2012-08-05;1984,9137276988774
2012-08-06;1992,160235858034
2012-08-07;1880,0926777173102
2012-08-08;1930,6020466973239
2012-08-09;1936,8573569699115
2012-08-10;1959,4815199788106
2012-08-11;1971,1711994404116
2012-08-12;2060,959239156926
2012-08-13;2025,2025121619365
2012-08-14;1886,1762413437896
2012-08-15;1902,915544581027
2012-08-16;1968,4889198921749
2012-08-17;1906,940062816142
2012-08-18;1901,6709095301828
2012-08-19;2043,4592371295817
2012-08-20;2063,0595720924616
2012-08-21;1875,0353816230245
2012-08-22;1871,9060534900218
2012-08-23;1962,6753947428874
2012-08-24;1928,554052075654
2012-08-25;2075,2626157487807
2012-08-26;2578,5542840262156
2012-08-27;2458,0738061820016
2012-08-28;2090,162491592831
2012-08-29;1977,273863577572
2012-08-30;1930,1977193257173
2012-08-31;1867,0153686666133
2012-09-01;1887,71339418648
2012-09-02;2098,144848910395
2012-09-03;2121,595418523849
2012-09-04;1971,6611598397305
2012-09-05;1809,8018262925855
2012-09-06;1738,1874253586896
2012-09-07;1726,325263558864
2012-09-08;1822,4987780668453
2012-09-09;2225,1643271193484
2012-09-10;2302,134016273562
2012-09-11;1770,09883927464
2012-09-12;1731,4622296452771
2012-09-13;1803,968267340177
2012-09-14;1748,7410368345468
2012-09-15;1866,6358046147432
2012-09-16;2279,955495137166
2012-09-17;2263,5591293366233
2012-09-18;1802,409848763309
2012-09-19;1863,7581108305128
2012-09-20;1862,739567208605
2012-09-21;1823,9142627077524
2012-09-22;1938,7756242147395
2012-09-23;2287,8795498196832
2012-09-24;2309,257898949788
2012-09-25;1840,1276776150335
2012-09-26;2388,5642794198243
2012-09-27;2014,3675823735653
2012-09-28;1914,142430645969
2012-09-29;1917,1478491653565
2012-09-30;2306,896138805352
2012-10-01;2322,3349380336035
2012-10-02;1776,981363203032
2012-10-03;1795,461408134287
2012-10-04;1997,5766532037364
2012-10-05;1832,5443551328742
2012-10-06;1823,3254850009291
2012-10-07;2207,833278063387
2012-10-08;2220,7946005497424
2012-10-09;1964,4391230807673
2012-10-10;1964,1709029586066
2012-10-11;2040,420775545165
2012-10-12;1838,8630823464698
2012-10-13;2007,0130285478776
2012-10-14;2353,1008131550207
2012-10-15;2243,9937119801048
2012-10-16;1859,6013546292315
2012-10-17;1856,0251842981068
2012-10-18;1928,9022740160706
2012-10-19;1904,5587571609515
2012-10-20;1963,871040259867
2012-10-21;2639,586510771048
2012-10-22;2818,0530525228746
2012-10-23;1932,0563150526075
2012-10-24;1854,5878063989694
2012-10-25;1962,1929217230697
2012-10-26;1949,2670833686927
2012-10-27;1991,4416105203456
2012-10-28;2387,038053220422
2012-10-29;2437,3988675050377
2012-10-30;2081,149642430105
2012-10-31;1989,51153596105
2012-11-01;2059,024556195532
2012-11-02;2050,5596122810875
2012-11-03;2217,0250676921205
2012-11-04;2304,690317378114
2012-11-05;2433,20762459705
2012-11-06;1998,5296311591342
2012-11-07;2093,0741523321067
2012-11-08;2046,4441841713528
2012-11-09;2026,4669868418216
2012-11-10;2143,639629278614
2012-11-11;2583,3545687805617
2012-11-12;2631,813668313151
2012-11-13;2135,01967600219
2012-11-14;2183,725490676072
2012-11-15;2189,0264219196883
2012-11-16;2121,2413221412744
2012-11-17;2139,001699451699
2012-11-18;2548,6524943223526
2012-11-19;2585,3262412190375
2012-11-20;2071,0304664874584
2012-11-21;2082,0351780873248
2012-11-22;2162,6811005538107
2012-11-23;2175,8569091588297
2012-11-24;2090,3229359799916
2012-11-25;2488,582677873986
2012-11-26;2556,138884240241
2012-11-27;2053,169992142537
2012-11-28;2057,2476760010036
2012-11-29;2093,099634097909
2012-11-30;2134,2594380006844
2012-12-01;2079,184925619723
2012-12-02;2533,6396094015586
2012-12-03;2606,5719121234156
2012-12-04;2061,665999381151
2012-12-05;2079,2652535167686
2012-12-06;2175,5018679825125
2012-12-07;2202,772740335542
2012-12-08;2304,4389702121366
2012-12-09;2782,961111679805
2012-12-10;2859,9222613498578
2012-12-11;2287,9644913381107
2012-12-12;2287,3633880513157
2012-12-13;2323,9116320842745
2012-12-14;2325,1602212033868
2012-12-15;2341,5826966042796
2012-12-16;2831,5914873888414
2012-12-17;2842,7788132914707
2012-12-18;2329,383068624416
2012-12-19;2342,792888591779
2012-12-20;2347,7258243957467
2012-12-21;2368,1868938768935
2012-12-22;2479,3159922648733
2012-12-23;2603,149062882971
2012-12-24;2642,4276158243565
2012-12-25;2310,023969341429
2012-12-26;2007,636531254136
2012-12-27;2322,438017701078
2012-12-28;2670,198867256651
2012-12-29;2773,1832088619344
2012-12-30;2860,2670154465873
2012-12-31;2943,7291399681576
2013-01-01;2686,3687352445327
2013-01-02;2472,701879267444
2013-01-03;2741,235677477395
2013-01-04;2813,0995501921493
2013-01-05;2822,951745106239
2013-01-06;3187,999660176805
2013-01-07;3197,408448311104
2013-01-08;2614,7371220161613
2013-01-09;2468,7428164681996
2013-01-10;2553,0967803976637
2013-01-11;2585,881795667117
2013-01-12;2642,418753815854
2013-01-13;3120,6930898156047
2013-01-14;3292,550301327382
2013-01-15;2680,059792316975
2013-01-16;2680,259159386832
